registration_no,book_no,book_label,district,office,deed_type,registration_date,presentation_date,consideration_amount,old_reg_no,year,has_scan,has_pdf,source
940880200009,4,MISC,KALAHANDI,BHAWANIPATNA,GENERAL POA WITHOUT PROPERTY,,,,9,2002,True,True,render_gcs_ingest
910030300291,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2003,True,True,render_gcs_ingest
910360300726,1,SALE,BOLANGIR,LUISINGA,SALE IMMOVABLE,12-Jul-2003,12-Jul-2003,3000,726,2003,True,True,render_gcs_ingest
910010704810,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,07-Dec-2007,,28800,4810,2007,True,True,render_gcs_ingest
910010503356,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,26-Nov-2005,,,,2005,True,True,render_gcs_ingest
910120500867,1,SALE,BALASORE,NILAGIRI,GIFT IMMOVABLE,08-Jul-2005,08-Jul-2005,800,867,2005,True,True,render_gcs_ingest
910420400103,1,SALE,CUTTACK,UNKNOWN,LEASE WITH ADVANCE ONLY(IMMOVABLE),12-Feb-2004,21-Oct-2004,1200,,2004,True,True,render_gcs_ingest
911170402471,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2004,True,False,render_gcs_ingest
910010901833,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,17-Jun-2009,,82500,1833,2009,True,True,render_gcs_ingest
910010302118,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,,,0,,2003,True,True,render_gcs_ingest
910850300587,1,SALE,UNKNOWN,MANGALPUR,SALE IMMOVABLE,,,,587,2003,True,True,render_gcs_ingest
910060507079,1,SALE,UNKNOWN,BALASORE,SALE IMMOVABLE,14-Oct-2005,,,7079,2005,True,True,render_gcs_ingest
910580503030,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,04-Sep-2005,04-Sep-2005,11675,3030,2005,True,True,render_gcs_ingest
910430700270,1,SALE,CUTTACK,JAGATPUR,SALE IMMOVABLE,21-Jan-2007,21-Jan-2007,36820,270,2007,True,True,render_gcs_ingest
910010200547,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,13-Feb-2002,15000,547,2002,True,True,render_gcs_ingest
910090901839,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2009,True,True,render_gcs_ingest
911270100588,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
910060307303,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,11-Nov-2003,07-Nov-2003,4000,,2003,True,True,render_gcs_ingest
910010703671,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,20-Sep-2007,20-Sep-2007,,3671,2007,True,True,render_gcs_ingest
910630501030,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,10-Apr-2005,520,,2005,True,True,render_gcs_ingest
910940900934,1,SALE,KENDRAPARA,AUL,GIFT IMMOVABLE,,,35000,934,2009,True,True,render_gcs_ingest
931410500009,3,WILL,NAYAGARH,RANAPUR,OPEN WILL,25-Jul-2005,25-Jul-2005,,9,2005,True,True,render_gcs_ingest
930780601854,3,WILL,JAJPUR,JAJPUR,OPEN WILL,24-Oct-2006,24-Oct-2006,,1854,2006,True,True,render_gcs_ingest
931240700004,3,WILL,MALKANGIRI,MOTU,OPEN WILL,27-Oct-2007,26-Oct-2007,,4,2007,True,True,render_gcs_ingest
930579800045,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1998,True,True,render_gcs_ingest
930399800019,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,16-Apr-1998,15-Apr-1998,,,1998,True,True,render_gcs_ingest
931330400038,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2004,True,True,render_gcs_ingest
930600300045,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,23-Mar-2003,23-Mar-2003,,45,2003,True,True,render_gcs_ingest
930270600005,3,WILL,BHADRAK,CHANDBALI,OPEN WILL,21-Jun-2006,21-Jun-2006,,5,2006,True,True,render_gcs_ingest
931690600010,3,WILL,SUBARNAPUR,RAMPUR,OPEN WILL,,,,10,,True,True,render_gcs_ingest
930570703366,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,20-Nov-2007,20-Nov-2007,,,2007,True,True,render_gcs_ingest
931420600011,3,WILL,NUAPADA,NUAPADA,OPEN WILL,28-Apr-2006,28-Apr-2006,,11,2006,True,True,render_gcs_ingest
930860800039,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,16-Apr-2008,,39,2008,True,True,render_gcs_ingest
931420200013,3,WILL,NUAPADA,NUAPADA,OPEN WILL,16-Sep-2002,16-Sep-2002,,13,2002,True,True,render_gcs_ingest
931700200058,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2002,True,False,render_gcs_ingest
930610800086,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,,True,True,render_gcs_ingest
930260900001,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2009,True,True,render_gcs_ingest
930150900020,3,WILL,BARGARH,BARGARH,OPEN WILL,,,,,2009,True,True,render_gcs_ingest
930600700339,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,06-Dec-2007,,,339,2007,True,True,render_gcs_ingest
931339900001,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1999,True,True,render_gcs_ingest
931489500052,3,WILL,UNKNOWN,PURI,OPEN WILL,,,,,1995,True,True,render_gcs_ingest
930760200003,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,,True,False,render_gcs_ingest
931370300038,3,WILL,NAYAGARH,NAYAGARH,OPEN WILL,18-Nov-2003,18-Nov-2003,,38,2003,True,True,render_gcs_ingest
930830300004,3,WILL,JAJPUR,UNKNOWN,OPEN WILL,,02-Jul-2003,,,2003,True,True,render_gcs_ingest
931680900007,3,WILL,UNKNOWN,BINIKA,OPEN WILL,26-Jun-2009,26-Jun-2009,,7,2009,True,True,render_gcs_ingest
930390500029,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,29,2005,True,True,render_gcs_ingest
930869500016,3,WILL,JHARSUGUDA,JHARSUGUDA,OPEN WILL,24-Apr-1995,24-Apr-1995,,16,1995,True,True,render_gcs_ingest
940939700011,4,MISC,KENDRAPARA,UNKNOWN,POA WITH POSSESSION,30-Apr-1997,04-Apr-1997,,11,1997,True,True,render_gcs_ingest
941080200103,4,MISC,UNKNOWN,KHURDA(BBSR),GENERAL POA WITHOUT PROPERTY,,15-Jan-2002,,,2002,True,True,render_gcs_ingest
940390200676,4,MISC,CUTTACK,CUTTACK,GENERAL POA WITHOUT PROPERTY,07-Dec-2002,07-Dec-2002,,676,2002,True,True,render_gcs_ingest
940390200247,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,27-Mar-2002,27-Mar-2002,120000,,2002,True,True,render_gcs_ingest
940390200510,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,510,2002,True,True,render_gcs_ingest
940500200006,4,MISC,DHENKANAL,DHENKANAL,GENERAL AGREEMENT,26-Apr-2002,26-Apr-2002,300000,6,2002,True,True,render_gcs_ingest
941480200288,4,MISC,PURI,PURI,CANCELLATION OF POA,24-Jun-2002,24-Jun-2002,,288,2002,True,True,render_gcs_ingest
940390200091,4,MISC,CUTTACK,CUTTACK,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
941089501315,4,MISC,KHURDA,KHURDA(BBSR),GENERAL AGREEMENT,04-Dec-1995,04-Dec-1995,200000,1315,1995,True,True,render_gcs_ingest
941080200193,4,MISC,KHURDA,UNKNOWN,GENERAL POA WITHOUT PROPERTY,06-Feb-2002,28-Jan-2002,,193,2002,True,True,render_gcs_ingest
940399500266,4,MISC,CUTTACK,CUTTACK,GENERAL POA WITHOUT PROPERTY,19-Sep-1995,19-Sep-1995,,266,1995,True,True,render_gcs_ingest
941080200276,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,,,2002,True,True,render_gcs_ingest
940390200014,4,MISC,UNKNOWN,CUTTACK,CANCELLATION OF POA,,,,,2002,True,True,render_gcs_ingest
940399600092,4,MISC,UNKNOWN,UNKNOWN,BOND WITH PROPERTY,,,,,1996,True,True,render_gcs_ingest
941089600720,4,MISC,KHURDA,UNKNOWN,GENERAL POA WITHOUT PROPERTY,16-Apr-1996,16-Apr-1996,299516,720,1996,True,True,render_gcs_ingest
940939700037,4,MISC,KENDRAPARA,KENDRAPARA,GENERAL POA WITHOUT PROPERTY,20-Oct-1997,18-Oct-1997,,37,1997,True,True,render_gcs_ingest
940640200026,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
940469600016,4,MISC,CUTTACK,NIALI,GENERAL POA WITHOUT PROPERTY,03-Jun-1996,03-Jun-1996,,16,1996,True,True,render_gcs_ingest
941080201889,4,MISC,KHURDA,KHURDA(BBSR),GENERAL POA WITHOUT PROPERTY,24-Oct-2002,18-Sep-2002,,1889,2002,True,True,render_gcs_ingest
940600200038,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
940390200373,4,MISC,CUTTACK,CUTTACK,GENERAL POA WITHOUT PROPERTY,30-May-2002,30-May-2002,,373,2002,True,True,render_gcs_ingest
940070200075,4,MISC,BALASORE,BALIAPAL,GENERAL POA WITHOUT PROPERTY,15-Jul-2002,15-Jul-2002,,75,2002,True,True,render_gcs_ingest
910019502399,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,0,,1995,True,True,render_gcs_ingest
910850300120,1,SALE,JAJPUR,MANGALPUR,SALE IMMOVABLE,14-Dec-2003,14-Dec-2003,2000,120,2003,True,True,render_gcs_ingest
910130700382,1,SALE,BALASORE,SIMULIA,SALE IMMOVABLE,03-Mar-2007,,13880,382,2007,True,True,render_gcs_ingest
910100700977,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,4000,977,2007,True,True,render_gcs_ingest
910040800378,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2008,True,False,render_gcs_ingest
910040300403,1,SALE,UNKNOWN,UNKNOWN,LEASE RENT RESERVED(IMMOVABLE),,,,,2003,True,True,render_gcs_ingest
911670500358,1,SALE,SUBARNAPUR,UNKNOWN,SALE IMMOVABLE,22-Apr-2005,22-Apr-2005,52500,358,2005,True,True,render_gcs_ingest
911760000007,1,SALE,SUNDARGARH,RAJGANGPUR,SALE IMMOVABLE,08-Jan-2000,08-Jan-2000,13800,,2000,True,True,render_gcs_ingest
910060505589,1,SALE,BALASORE,UNKNOWN,LEASE ADVANCE WITH RENT IMMOVABLE,22-Jul-2005,16-Jul-2005,,,2005,True,True,render_gcs_ingest
910140503241,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,,True,True,render_gcs_ingest
910010902561,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,30800,,2009,True,True,render_gcs_ingest
910010903052,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,03-Sep-2009,03-Jul-2009,,,2009,True,True,render_gcs_ingest
910100500342,1,SALE,BALASORE,JALESWARPUR,SALE IMMOVABLE,01-Feb-2005,20-Oct-2005,14700,342,2005,True,True,render_gcs_ingest
910010701670,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,,27-Apr-2007,,,2007,True,True,render_gcs_ingest
931359500004,3,WILL,NABARANGPUR,KODINGA,OPEN WILL,22-Apr-1995,22-Apr-1995,,4,1995,True,True,render_gcs_ingest
931620700097,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2007,True,True,render_gcs_ingest
930570601961,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2006,True,True,render_gcs_ingest
931700800087,3,WILL,SUNDARGARH,SUNDERGARH,OPEN WILL,15-Apr-2008,15-Apr-2008,,87,2008,True,True,render_gcs_ingest
931180500009,3,WILL,KORAPUT,BARIGUMA,OPEN WILL,04-Mar-2005,,,9,2005,True,True,render_gcs_ingest
930490900019,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,27-Oct-2009,,,2009,True,False,render_gcs_ingest
930860500021,3,WILL,JHARSUGUDA,JHARSUGUDA,CANCELLATION OF OPEN WILL,23-Mar-2005,23-Mar-2005,,21,2005,True,True,render_gcs_ingest
930310600010,3,WILL,BOLANGIR,BALANGIR,OPEN WILL,24-Jan-2006,24-Jan-2006,,10,2006,True,True,render_gcs_ingest
931769500012,3,WILL,SUNDARGARH,UNKNOWN,OPEN WILL,25-May-1995,25-May-1995,,12,1995,True,True,render_gcs_ingest
931170200025,3,WILL,KORAPUT,KORAPUT(JEYPORE),OPEN WILL,27-Jul-2002,27-Jul-2002,,25,2002,True,True,render_gcs_ingest
930399900002,3,WILL,CUTTACK,CUTTACK,OPEN WILL,12-Jan-1999,,,2,1999,True,True,render_gcs_ingest
931480600041,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2006,True,True,render_gcs_ingest
941080200476,4,MISC,UNKNOWN,KHURDA(BBSR),ADOPTION,,,,,2002,True,True,render_gcs_ingest
930610800011,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,16-Jan-2008,,,11,2008,True,True,render_gcs_ingest
931089600006,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1996,True,True,render_gcs_ingest
931170000011,3,WILL,KORAPUT,KORAPUT(JEYPORE),OPEN WILL,31-Mar-2000,08-Mar-2000,,11,2000,True,True,render_gcs_ingest
930310500055,3,WILL,BOLANGIR,BALANGIR,OPEN WILL,22-Jun-2005,22-Jun-2005,,55,2005,True,True,render_gcs_ingest
930779700002,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1997,True,False,render_gcs_ingest
931189800004,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1998,True,True,render_gcs_ingest
930860800063,3,WILL,JHARSUGUDA,JHARSUGUDA,OPEN WILL,11-Jul-2008,11-Jul-2008,,63,2008,True,True,render_gcs_ingest
930420200005,3,WILL,CUTTACK,BADAMBA,OPEN WILL,,,,,2002,True,True,render_gcs_ingest
931440200005,3,WILL,KANDHAMAL,PHULBANI,OPEN WILL,01-May-2002,01-May-2002,,5,2002,True,True,render_gcs_ingest
930770700006,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2007,True,True,render_gcs_ingest
931190900024,3,WILL,KORAPUT,KORAPUT,OPEN WILL,01-Jun-2009,01-Jun-2009,,,2009,True,True,render_gcs_ingest
940399800021,4,MISC,CUTTACK,CUTTACK,GENERAL AGREEMENT,14-Jan-1998,13-Jan-1998,100000,21,1998,True,True,render_gcs_ingest
931080900159,3,WILL,KHURDA,KHURDA(BBSR),OTHER DEED,24-Dec-2009,24-Dec-2009,,159,2009,True,True,render_gcs_ingest
941089700445,4,MISC,KHURDA,KHURDA(BBSR),GENERAL POA WITHOUT PROPERTY,12-Mar-1997,12-Mar-1997,,445,1997,True,True,render_gcs_ingest
941080201405,4,MISC,KHURDA,KHURDA(BBSR),OTHER DEED,27-Jun-2002,27-Jun-2002,,1405,2002,True,True,render_gcs_ingest
930380000016,3,WILL,BOUDH,KANTAMAL,OTHER DEED,15-Sep-2000,15-Sep-2000,,16,2000,True,True,render_gcs_ingest
940889500003,4,MISC,KALAHANDI,BHAWANIPATNA,REGISTRATION OF MARRIAGE U/S 15,25-Jan-1995,25-Jan-1995,,3,1995,True,True,render_gcs_ingest
931080700003,3,WILL,UNKNOWN,UNKNOWN,OTHER DEED,,,,,2007,True,True,render_gcs_ingest
940399700354,4,MISC,CUTTACK,CUTTACK,GENERAL POA WITHOUT PROPERTY,05-Sep-1997,05-Sep-1997,,354,1997,True,True,render_gcs_ingest
941089600844,4,MISC,KHURDA,UNKNOWN,OTHER DEED,,,,844,1996,True,True,render_gcs_ingest
940619700218,4,MISC,UNKNOWN,BERHAMPUR-I,GENERAL POA WITHOUT PROPERTY,30-Jul-1997,30-Jul-1997,,218,1997,True,True,render_gcs_ingest
940399700499,4,MISC,CUTTACK,CUTTACK,OTHER DEED,17-Dec-1997,16-Dec-1997,,499,1997,True,True,render_gcs_ingest
940880200016,4,MISC,KALAHANDI,BHAWANIPATNA,GENERAL POA WITHOUT PROPERTY,18-Mar-2002,18-Mar-2002,,16,2002,True,True,render_gcs_ingest
940739700003,4,MISC,JAGATSINGHPUR,BALIKUDA,CANCELLATION OF POA,19-Feb-1997,19-Feb-1997,,3,1997,True,True,render_gcs_ingest
941080200880,4,MISC,KHURDA,KHURDA(BBSR),GENERAL AGREEMENT,16-Apr-2002,30-Mar-2002,148500,880,2002,True,True,render_gcs_ingest
940109600019,4,MISC,BALASORE,JALESWARPUR,REGISTRATION OF MARRIAGE U/S 15,24-Jul-1996,05-Jun-1996,,19,1996,True,True,render_gcs_ingest
941080200115,4,MISC,KHURDA,KHURDA(BBSR),GENERAL POA WITHOUT PROPERTY,25-Jan-2002,16-Jan-2002,,115,2002,True,True,render_gcs_ingest
940550200027,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,False,render_gcs_ingest
941089701583,4,MISC,KHURDA,KHURDA(BBSR),GENERAL AGREEMENT,01-Nov-1997,29-Oct-1997,190000,1583,1997,True,True,render_gcs_ingest
940619700128,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,1997,True,True,render_gcs_ingest
940880200041,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,,True,True,render_gcs_ingest
940069600036,4,MISC,UNKNOWN,UNKNOWN,PARTNERSHIP MORE THAN RS.500,,,,,1996,True,True,render_gcs_ingest
941080200159,4,MISC,KHURDA,KHURDA(BBSR),OTHER DEED,,22-Jan-2002,,159,2002,True,False,render_gcs_ingest
940299500004,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,1995,True,True,render_gcs_ingest
941080200088,4,MISC,KHURDA,KHURDA(BBSR),GENERAL POA WITHOUT PROPERTY,19-Jan-2002,19-Jan-2002,,88,2002,True,True,render_gcs_ingest
931080900142,3,WILL,KHURDA,KHURDA(BBSR),OTHER DEED,13-Nov-2009,13-Nov-2009,,142,2009,True,True,render_gcs_ingest
911639800514,1,SALE,SAMBALPUR,KUCHINDA,GIFT IMMOVABLE,16-Nov-1998,15-Nov-1998,8000,514,1998,True,True,render_gcs_ingest
910170801111,1,SALE,BARGARH,UNKNOWN,SALE IMMOVABLE,,,23000,1111,2008,True,True,render_gcs_ingest
911400500517,1,SALE,NAYAGARH,ODAGAON,LEASE ADVANCE WITH RENT IMMOVABLE,10-Sep-2005,10-Sep-2005,0,517,2005,True,True,render_gcs_ingest
910070101684,1,SALE,BALASORE,BALIAPAL,SALE IMMOVABLE,24-Jul-2001,24-Jul-2001,21000,1684,2001,True,True,render_gcs_ingest
910060802523,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,,,2008,True,True,render_gcs_ingest
910550700744,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,17050,,2007,True,True,render_gcs_ingest
910940700788,1,SALE,KENDRAPARA,AUL,SALE IMMOVABLE,30-Sep-2007,30-Sep-2007,,,2007,True,False,render_gcs_ingest
911690800954,1,SALE,UNKNOWN,RAMPUR,SALE IMMOVABLE,23-Nov-2008,23-Nov-2008,23100,954,2008,True,True,render_gcs_ingest
910010301253,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,14-Jul-2003,,,,2003,True,True,render_gcs_ingest
910410500955,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,20-Jun-2005,,80700,955,2005,True,True,render_gcs_ingest
910050902548,1,SALE,ANGUL,TALCHER,SALE IMMOVABLE,,,180000,,2009,True,True,render_gcs_ingest
911080506025,1,SALE,UNKNOWN,KHURDA(BBSR),RECONVEYANCE OF MORTGAGE,,,,6025,,True,True,render_gcs_ingest
910490900482,1,SALE,UNKNOWN,DEOGARH,GIFT IMMOVABLE,11-Aug-2009,,,482,2009,True,False,render_gcs_ingest
910010503984,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910010301265,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,0,,2003,True,True,render_gcs_ingest
910360500711,1,SALE,BOLANGIR,LUISINGA,SALE IMMOVABLE,26-Jun-2005,26-Jun-2005,40000,711,2005,True,True,render_gcs_ingest
910069803709,1,SALE,BALASORE,BALASORE,SALE IMMOVABLE,25-Aug-1998,30-Jul-1998,5600,3709,1998,True,True,render_gcs_ingest
910010905328,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,04-Feb-2009,25-Nov-2009,16500,,2009,True,True,render_gcs_ingest
910120401532,1,SALE,UNKNOWN,UNKNOWN,RECONVEYANCE OF MORTGAGE,,,,,2004,True,True,render_gcs_ingest
910010300388,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,64800,,2003,True,True,render_gcs_ingest
910010504033,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2005,True,True,render_gcs_ingest
910020301036,1,SALE,ANGUL,UNKNOWN,SALE IMMOVABLE,,,13750,1036,2003,True,True,render_gcs_ingest
931690700008,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,17-Aug-2007,,,2007,True,True,render_gcs_ingest
931480600056,3,WILL,PURI,PURI,OPEN WILL,27-Dec-2006,27-Dec-2006,,56,2006,True,True,render_gcs_ingest
930370400001,3,WILL,BOUDH,BOUDH,OPEN WILL,02-Jan-2004,02-Jan-2004,,1,2004,True,True,render_gcs_ingest
930600600146,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,21-Jul-2006,,,,2006,True,True,render_gcs_ingest
931680100004,3,WILL,UNKNOWN,BINIKA,OPEN WILL,21-Mar-2001,21-Mar-2001,,,2001,True,False,render_gcs_ingest
930390400048,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2004,True,True,render_gcs_ingest
931699700006,3,WILL,SUBARNAPUR,RAMPUR,OPEN WILL,11-Apr-1997,11-Apr-1997,,6,1997,True,True,render_gcs_ingest
931629700032,3,WILL,SAMBALPUR,SAMBALPUR,OPEN WILL,02-May-1997,29-Apr-1997,,32,1997,True,True,render_gcs_ingest
930620100033,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2001,True,True,render_gcs_ingest
931200800005,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,2008,True,True,render_gcs_ingest
930310000036,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,,True,True,render_gcs_ingest
931400200002,3,WILL,UNKNOWN,ODAGAON,OPEN WILL,18-Jan-2002,,,2,2002,True,True,render_gcs_ingest
930619500077,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,,True,True,render_gcs_ingest
930559800015,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1998,True,True,render_gcs_ingest
931000900023,3,WILL,KEONJHAR,KEONJHAR,OPEN WILL,08-Jul-2009,08-Jul-2009,,23,2009,True,True,render_gcs_ingest
931700900067,3,WILL,SUNDARGARH,UNKNOWN,OPEN WILL,,,,,2009,True,True,render_gcs_ingest
931449500008,3,WILL,KANDHAMAL,PHULBANI,CANCELLATION OF OPEN WILL,05-Dec-1995,05-Dec-1995,,8,1995,True,True,render_gcs_ingest
930889600009,3,WILL,KALAHANDI,BHAWANIPATNA,OPEN WILL,16-Aug-1996,16-Aug-1996,40000,9,1996,True,True,render_gcs_ingest
931539600005,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,,,,,1996,True,True,render_gcs_ingest
930600200108,3,WILL,UNKNOWN,UNKNOWN,OPEN WILL,22-May-2002,22-May-2002,,,2002,True,True,render_gcs_ingest
940489500008,4,MISC,UNKNOWN,TIGIRIA,ADOPTION,19-Aug-1995,,,8,1995,True,True,render_gcs_ingest
930610700164,3,WILL,UNKNOWN,UNKNOWN,CANCELLATION OF OPEN WILL,,,,,2007,True,True,render_gcs_ingest
940460200008,4,MISC,CUTTACK,NIALI,REGISTRATION OF MARRIAGE U/S 15,15-Mar-2002,15-Mar-2002,,,2002,True,True,render_gcs_ingest
941080200150,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,,,2002,True,True,render_gcs_ingest
940579700010,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,10,1997,True,True,render_gcs_ingest
941089800120,4,MISC,KHURDA,UNKNOWN,OTHER DEED,21-Jan-1998,,,,1998,True,True,render_gcs_ingest
940739700004,4,MISC,UNKNOWN,UNKNOWN,REGISTRATION OF MARRIAGE U/S 15,,,,,,True,False,render_gcs_ingest
940619700020,4,MISC,UNKNOWN,UNKNOWN,OTHER DEED,,,,,1997,True,True,render_gcs_ingest
940550200033,4,MISC,UNKNOWN,UNKNOWN,GENERAL POA WITHOUT PROPERTY,,,,,2002,True,True,render_gcs_ingest
940090200039,4,MISC,UNKNOWN,UNKNOWN,GENERAL AGREEMENT,,,,,2002,True,True,render_gcs_ingest
940469700014,4,MISC,UNKNOWN,UNKNOWN,REGISTRATION OF MARRIAGE U/S 15,,,,,1997,True,True,render_gcs_ingest
940130200001,4,MISC,BALASORE,SIMULIA,GENERAL AGREEMENT,26-Mar-2002,26-Mar-2002,30000,1,2002,True,True,render_gcs_ingest
940749600011,4,MISC,JAGATSINGHPUR,DEBIDOL,OTHER DEED,26-Jun-1996,26-Jun-1996,,11,1996,True,True,render_gcs_ingest
940729800048,4,MISC,JAGATSINGHPUR,JAGATSINGHPUR,GENERAL POA WITHOUT PROPERTY,23-Nov-1998,23-Nov-1998,,48,1998,True,True,render_gcs_ingest
940399800297,4,MISC,UNKNOWN,UNKNOWN,REGISTRATION OF MARRIAGE U/S 15,,,,,1998,True,True,render_gcs_ingest
940109500067,4,MISC,UNKNOWN,UNKNOWN,POA WITHOUT POSSESSION,,,,,,True,True,render_gcs_ingest
940989700007,4,MISC,KENDRAPARA,RAJNAGAR,GENERAL POA WITHOUT PROPERTY,04-Mar-1997,04-Mar-1997,,7,1997,True,True,render_gcs_ingest
940399500294,4,MISC,CUTTACK,UNKNOWN,GENERAL AGREEMENT,18-Oct-1995,,,294,1995,True,True,render_gcs_ingest
911580801581,1,SALE,RAYAGADA,RAYAGADA,SALE CANCELLATION EXECUTANT (IMMOVABLE),,,203700,1581,2008,True,True,render_gcs_ingest
910060305142,1,SALE,BALASORE,BALASORE,LEASE ADVANCE WITH RENT IMMOVABLE,,,1500,5142,2003,True,True,render_gcs_ingest
910049800188,1,SALE,ANGUL,PALLAHARA,SALE IMMOVABLE,17-Jul-1998,17-Jul-1998,6000,188,1998,True,True,render_gcs_ingest
910020300802,1,SALE,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,2003,True,True,render_gcs_ingest
940699600020,4,MISC,UNKNOWN,UNKNOWN,SALE IMMOVABLE,,,,,1996,True,True,render_gcs_ingest
911600800135,1,SALE,RAYAGADA,GUNUPUR,SALE CANCELLATION EXECUTANT (MOVABLE),,17-Feb-2008,37760,,2008,True,True,render_gcs_ingest
910420500028,1,SALE,CUTTACK,BADAMBA,LEASE WITH ADVANCE ONLY(IMMOVABLE),,18-Dec-2005,1200,28,2005,True,True,render_gcs_ingest
